name,state,country,latitude,longitude
Kukshi,,India,22.20677,74.75788
Kansad,,India,21.07466,72.87888
Kālāvad,,India,22.20789,70.38343
Jashpur Nagar,,India,22.88783,84.13864
Māvelikara,,India,9.25929,76.55642
Dhanaura,,India,28.95912,78.25629
Jalgaon Jamod,,India,21.05194,76.53464
Pallipuram,,India,9.75502,76.35724
Sujānpur,,India,32.31625,75.60741
Annigeri,,India,15.42513,75.4335
Piravam,,India,9.86667,76.5
Ganderbal,,India,34.22619,74.77478
Uliyazhathura,,India,8.58165,76.92242
Mandi,,India,31.71194,76.93273
Atholi,,India,11.38853,75.7597
Shiggaon,,India,14.99053,75.22499
Pandua,,India,23.07492,88.28637
Pūnch,,India,33.77033,74.09254
Kottaikādu,,India,12.25556,79.98226
Hāngal,,India,14.76465,75.1246
Jhadeshwar,,India,21.71361,73.03231
Polūr,,India,12.51217,79.12405
Sheohar,,India,26.51393,85.29341
Perumbavoor,,India,10.10695,76.47366
Gundlupēt,,India,11.81004,76.69027
Sachīn,,India,21.08718,72.88153
Koynanagar,,India,17.4,73.76667
Gotegaon,,India,23.02888,79.48233
Kalwākurti,,India,16.66396,78.49143
Sheoganj,,India,25.13915,73.06784
Devanahalli,,India,13.24655,77.71183
Āron,,India,24.38109,77.41739
Hadagalli,,India,15.02048,75.93185
Patran,,India,29.9577,76.0486
Tharād,,India,24.39597,71.62577
Panāgar,,India,23.28539,79.99509
Dāsna,,India,28.67736,77.52252
Kulittalai,,India,10.93487,78.41251
Sulur,,India,11.02427,77.12565
Rangia,,India,26.44931,91.61356
Bāmor Kalān,,India,24.89298,78.15105
Umargām,,India,20.19718,72.75035
Nalbāri,,India,26.43937,91.44041
Pallikunnu,,India,11.88993,75.35652
Trittāla,,India,10.80303,76.12885
Vadnagar,,India,23.78593,72.63893
Jaswantnagar,,India,26.88271,78.90256
Afzalgarh,,India,29.3937,78.67393
Gangāpur,,India,19.69718,75.01045
Mahna,,India,30.22798,74.99365
Rāipur,,India,30.31097,78.08979
Mathur,,India,13.17097,80.24759
Tehri,,India,30.39086,78.4803
Māgadi,,India,12.95706,77.22374
Pūvātūparamba,,India,11.271,75.88945
Bāspalli,,India,17.53909,78.36355
Mahād,,India,18.08333,73.41667
Ezhupunna,,India,9.8211,76.29982
Sānkrāil,,India,22.54997,88.22515
Wārāseonī,,India,21.76184,80.04301
Beldānga,,India,23.93428,88.26018
Jilādiguda,,India,17.332,78.52553
Sausar,,India,21.65576,78.79669
Moothakunnam,,India,10.18995,76.20079
Pathirappally,,India,9.53539,76.32205
Hadgāon,,India,19.49552,77.65863
Chandrapura,,India,23.74877,86.11955
Rājaldesar,,India,28.02849,74.47442
Pachor,,India,23.70982,76.73387
Azhoor,,India,8.64415,76.79897
Mīrānpur,,India,29.29026,77.94939
Sādri,,India,25.18555,73.45288
Kullattūr,,India,12.94194,80.19472
Balussheri,,India,11.44738,75.82944
Kālānwāli,,India,29.83573,74.9717
Kadodara,,India,21.1616,72.9623
Chakapara,,India,22.63222,88.34861
Nanminda,,India,11.42325,75.82308
Nokha,,India,25.10479,84.1162
Kattumannarkoil,,India,11.27631,79.55784
Kalamb,,India,19.04437,73.95554
Āndippatti,,India,9.99797,77.62097
Arumuganeri,,India,8.5688,78.09091
Elamanchili,,India,17.54907,82.85749
Adichānallūr,,India,8.88049,76.71558
Laitumkhrah,,India,25.57067,91.89771
Gulābpura,,India,25.90448,74.66025
Pāthardi,,India,19.17279,75.17425
Kundarkhi,,India,28.68304,78.78559
Ukhrul,,India,25.11957,94.36417
Gadhinglaj,,India,16.22291,74.3501
Bilgrām,,India,27.17509,80.03201
Ali,,India,28.5161,77.30993
Jāfarābād,,India,20.86611,71.36606
Bhelai,,India,22.3093,82.60953
Bidhūna,,India,26.80172,79.50829
Ayakudi,,India,10.44992,77.55198
Vettanād,,India,8.60587,76.94235
Āsandh,,India,29.52119,76.60552
Perumpāvūr,,India,10.11544,76.47611
Chanpatia,,India,26.94442,84.5377
Afzalpur,,India,17.19986,76.36018
Gobindpur,,India,22.63393,86.07162
Tikkotti,,India,11.48333,75.61667
Gingee,,India,12.25282,79.41727
Rāver,,India,21.24757,76.03509
Bāgepalli,,India,13.78338,77.79667
Kotdwāra,,India,29.74612,78.52219
Payakaraopeta,,India,17.36784,82.56826
Bhawanipur,,India,26.45352,87.02744
Elamkunnapuzha,,India,10.02674,76.22229
Ettumanoor,,India,9.67,76.57
Lātehār,,India,23.74423,84.49984
Chengam,,India,12.30889,78.79137
Rājgarh,,India,27.23731,76.62243
Kumārapuram,,India,9.27078,76.43257
Margherita,,India,27.28482,95.66796
Kulasēkarapuram,,India,9.0912,76.53034
Sāmba,,India,32.56245,75.11993
Pirthīpur,,India,25.20837,78.75158
Vepagunta,,India,17.77844,83.21577
Vadipatti,,India,10.08481,77.96113
Shenkottai,,India,8.97741,77.24633
Edacchēri,,India,11.68178,75.6248
Banmankhi,,India,25.88857,87.19421
Srīnivāspur,,India,13.33914,78.21175
Palavakkam,,India,12.9535,80.2572
Chāndur,,India,19.73444,79.17167
Indāpur,,India,18.3,73.25
Varappuzha,,India,10.07589,76.27152
Kemrī,,India,28.80673,79.2048
Alattūr,,India,10.65,76.53333
Bela,,India,25.55707,84.43078
Krishnāpuram,,India,9.15212,76.52338
Kartārpur,,India,31.44268,75.49847
Māmidālapādu,,India,15.85409,78.01481
Karhal,,India,27.00089,78.93935
Lar,,India,26.20394,83.96906
Kūdligi,,India,14.905,76.38527
Alīganj,,India,27.49358,79.17127
Baloda Bāzār,,India,21.65678,82.16062
Manihāri,,India,25.33891,87.61998
Kottur,,India,10.53646,76.98034
Faizpur,,India,21.16766,75.86006
Manāsa,,India,24.47764,75.14095
Sankarapatti,,India,10.0477,78.74719
Songadh,,India,21.16966,73.56357
Pauri,,India,30.15286,78.7771
Shāhganj,,India,26.04965,82.68423
Dhrol,,India,22.567,70.41769
Pallippatti,,India,11.9399,78.40161
Barwāh,,India,22.25394,76.03853
Mauganj,,India,24.66721,81.87339
Bablāi,,India,30.35729,76.879
Nādbai,,India,27.22288,77.19569
Terdāl,,India,16.49379,75.04667
Kallidaikurichi,,India,8.68591,77.46592
Taloda,,India,21.56128,74.21238
Murugampālaiyam,,India,11.08063,77.32381
Mon,,India,26.73583,95.05841
Kheri,,India,27.90354,80.79754
Bilsi,,India,28.12941,78.9109
Basi,,India,30.58813,76.84498
Āyanchēri,,India,11.62609,75.67427
Anjad,,India,22.04171,75.05519
Kottūru,,India,14.82442,76.22005
Chinnalapatti,,India,10.28481,77.92332
Narasannapeta,,India,18.41428,84.04463
Ongallur-II,,India,10.78974,76.21898
Rāmpur,,India,29.8062,77.45251
Aklera,,India,24.41288,76.56719
Mirganj,,India,26.37345,84.33489
Kūdlu,,India,12.52979,74.97881
Tekkalakote,,India,15.53444,76.87703
Mungaoli,,India,24.40837,78.09588
Budhlāda,,India,29.92799,75.56205
Anuppānadi,,India,9.90396,78.14326
Reengus,,India,27.3636,75.56838
Sutrāpāra,,India,20.84352,70.48318
Kodoli,,India,17.67023,74.03469
Phulera,,India,26.87401,75.24171
Renigunta,,India,13.65143,79.51256
Basi,,India,26.8315,76.04856
Khoni,,India,19.31734,73.05973
Areraj,,India,26.5503,84.6801
Muttanampālaiyam,,India,11.08453,77.3969
Junnar,,India,19.20815,73.8752
Mehsi,,India,26.35574,85.09251
Edavai,,India,8.7645,76.68845
Mangaldai,,India,26.44212,92.03047
Naduvannūr,,India,11.48772,75.77511
Krishnarājpet,,India,12.66621,76.4877
Tirāwari,,India,29.80147,76.92825
Mannachanallur,,India,10.90988,78.69927
Periyanayakkanpalaiyam,,India,11.15255,76.95159
Kuttikkāttūr,,India,11.26258,75.8796
Kālol,,India,22.60777,73.46272
Jaynagar Majilpur,,India,22.1752,88.42008
Kailāras,,India,26.30498,77.616
Chīpurupalle,,India,18.31142,83.56846
Iringal,,India,11.55929,75.61663
Jamjodhpur,,India,21.90219,70.0357
Chumukedima,,India,25.82483,93.77592
Thodiyoor,,India,9.07797,76.57772
Jāmul,,India,21.25,81.4
Nalhāti,,India,24.29704,87.82899
Kāladi,,India,10.81942,76.0064
Muhamma,,India,9.60886,76.36083
Ponmundam,,India,10.95356,75.9468
Mulamthuruthy,,India,9.90032,76.38701
Gokarna,,India,14.55,74.31667
Ganguwa,,India,29.11343,75.69578
Koregaon,,India,18.64573,74.05909
Kāndla,,India,23.03333,70.21667
Erannoli,,India,11.76913,75.51766
Kārkala,,India,13.21428,74.99234
Dārwha,,India,20.31017,77.77257
Chhota Udepur,,India,22.30401,74.0158
Avanigadda,,India,16.02148,80.91808
Mussoorie,,India,30.45498,78.07068
Kuttippuram,,India,10.84246,76.03077
Jaleshwar,,India,21.80176,87.2225
Jais,,India,26.2649,81.54855
Kallam,,India,18.57506,76.02186
Pawāyan,,India,28.06626,80.10305
Irugūr,,India,11.01782,77.06285
Jevargi,,India,17.01394,76.77317
Mechcheri,,India,11.83412,77.94387
Silao,,India,25.08358,85.42804
Khajuraho Group of Monuments,,India,24.84809,79.93351
Silapathar,,India,27.59441,94.72402
Dākor,,India,22.75268,73.14967
Wadgaon,,India,16.83553,74.31338
Deori Khās,,India,23.39017,79.0163
Jandiāla,,India,31.1593,75.61755
Balakrishnapuram,,India,10.35909,78.00261
Panayāttur Vadakkumbhāgam,,India,8.95457,76.6185
Pāsighāt,,India,28.06631,95.32678
Kheda,,India,22.75218,72.68533
Nagar,,India,27.42397,77.09922
Viswanatham,,India,9.42952,77.80032
Kamalāpuram,,India,15.30442,76.47649
Poranki,,India,16.47771,80.70755
Parangipettai,,India,11.49117,79.76053
Andipalayam,,India,11.09246,77.31225
Adampur,,India,29.28026,75.46818
Kakkanad,,India,10.01636,76.34168
Indāpur,,India,18.11529,75.02885
Talikkulam,,India,10.44036,76.09483
Colonelganj,,India,27.13432,81.69868
Mehndāwal,,India,26.97579,83.10995
Koelwār,,India,25.58055,84.79751
Harūr,,India,12.05267,78.48023
Bannūr,,India,12.33295,76.86201
Mūl,,India,20.06987,79.67826
Kuttampuzha,,India,10.15033,76.73544
Karuva,,India,8.95003,76.59861
Dorāha,,India,30.79953,76.02355
Koothanallur,,India,10.7199,79.5157
Khātegaon,,India,22.59573,76.9133
Nīlēshwar,,India,12.25953,75.1352
Edaicode,,India,8.38251,77.19834
Kadakkavoor,,India,8.67921,76.76714
Haludbani,,India,22.75123,86.2099
Chāndor,,India,20.3306,74.24467
Sundarnagar,,India,31.53523,76.905
Amarpur,,India,25.03967,86.90247
Karungappalli,,India,9.10422,76.53701
Gadkhol,,India,21.64381,73.01211
Banganapalle,,India,15.31771,78.22669
Anūpshahr,,India,28.35748,78.26914
Jalālābad,,India,29.61853,77.43908
Chitaguppa,,India,17.69737,77.21525
Bābra,,India,21.84577,71.30544
Shamsābād,,India,27.5371,79.43796
Kithor,,India,28.86684,77.93861
Kallūr Vadakummuri,,India,10.25317,76.32815
Machhlīshahr,,India,25.68564,82.41106
Bagha Purana,,India,30.68809,75.09838
Bhānder,,India,25.73581,78.74555
Azhikkōd,,India,11.91985,75.33549
Uttiramerūr,,India,12.61433,79.75748
Dasūya,,India,31.81679,75.6531
Gursarāi,,India,25.61677,79.18053
Pāonta Sāhib,,India,30.43666,77.62462
Tirorā,,India,21.40409,79.92617
Rājgurunagar,,India,18.86667,73.9
Pottaneri Nallakavundanpatti,,India,11.80388,77.85673
Kamaruddinnagar,,India,28.67695,77.05372
Gauripur,,India,26.08334,89.96118
Rānia,,India,29.52454,74.83689
Mugalivakkam,,India,13.02054,80.16528
Thazhecode,,India,11.32258,75.97579
Saiha,,India,22.49183,92.98143
Chinna Salem,,India,11.63422,78.87412
Vayalār,,India,9.71158,76.33888
Ahraura,,India,25.01579,83.03294
Rampachodavaram,,India,17.44088,81.77558
Māngrol,,India,25.33061,76.50973
Shrīrangapattana,,India,12.42264,76.68439
Kantai,,India,26.21421,85.29749
Kharkhauda,,India,28.8787,76.91069
Kanigiri,,India,15.40555,79.50694
Chengannūr,,India,9.31575,76.61513
Sohāgpur,,India,22.70055,78.19522
Chandauli,,India,25.25803,83.26825
Paramathi Velur,,India,11.1916,77.9563
Velur,,India,11.10825,78.00113
Naubatpur,,India,25.49856,84.96084
Sāndi,,India,27.28867,79.9519
Kolasib,,India,24.22388,92.67869
Marayur,,India,10.27641,77.16205
Padam,,India,33.46659,76.88488
Shiraguppi,,India,16.61875,74.70907
Ābu,,India,24.59365,72.71756
Sadulshahar,,India,29.9087,74.17567
Borāwar,,India,27.02366,74.67579
Marutharōd,,India,10.7751,76.69948
Gajwel,,India,17.84816,78.68291
Devarshola,,India,11.54366,76.44037
Kunda,,India,25.71702,81.51396
Sakleshpur,,India,12.94119,75.78467
Perundurai,,India,11.27564,77.58794
Mundargi,,India,15.20677,75.8839
Māchhīwāra,,India,30.91557,76.20016
Nainpur,,India,22.42996,80.10561
Tarāna,,India,23.33383,76.04253
Keirao Bitra,,India,24.71105,93.97461
Kānth,,India,29.05939,78.62951
Charkhāri,,India,25.40304,79.74877
Kushtagi,,India,15.75623,76.19112
Churi,,India,23.65491,85.01281
Vellalūr,,India,10.97747,77.02601
Srīperumbūdūr,,India,12.96763,79.94197
Muthutala,,India,10.83544,76.15958
Mahwa,,India,27.04594,76.93152
Kandahār,,India,18.87312,77.19231
Avilala,,India,13.61106,79.4208
Fālna,,India,25.26743,73.23933
Ghoti Budrukh,,India,19.71641,73.62821
Safīpur,,India,26.73783,80.3435
Brāhmana Periya Agrahāram,,India,11.36904,77.70633
Thirunavaya,,India,10.87459,75.98546
Anklesvar INA,,India,21.61675,73.02759
Kalamnūri,,India,19.67386,77.31149
Kabrāi,,India,25.40281,79.9997
Ilaiyankudi,,India,9.62512,78.62434
Talwāra,,India,31.9376,75.88657
Fīrozpur Jhirka,,India,27.78853,76.94496
Tijāra,,India,27.93411,76.85541
Pūnāhāna,,India,27.86371,77.20432
Tattānkuttai,,India,11.43518,77.72369
Koregaon,,India,17.69915,74.16252
Phillaur,,India,31.01887,75.79111
Pākāla,,India,13.44903,79.11493
Hinjilicut,,India,19.48166,84.74489
Damua,,India,22.19291,78.46703
Ezhudesam,,India,8.26512,77.14212
Andol,,India,17.81458,78.07713
Shāmgarh,,India,24.18817,75.63903
Ratanpur,,India,22.2866,82.16823
Kodarma,,India,24.46753,85.59397
Keshorai Pātan,,India,25.29275,75.93948
Navalgund,,India,15.55877,75.35305
Bholav,,India,21.71974,73.01098
Williamnagar,,India,25.4955,90.6168
Bijbehara,,India,33.79378,75.107
Gorantla,,India,13.98411,77.77224
Dātāganj,,India,28.0253,79.40819
Tiruppuvanam,,India,9.82564,78.25795
Beohāri,,India,24.02423,81.37831
Pantheeramkavu,,India,11.23052,75.85178
Chharra,,India,27.9247,78.40102
Hudkeshwar Buzurg,,India,21.08235,79.12736
Pindwāra,,India,24.79749,73.05505
Singāpur,,India,17.46982,78.12574
Sahaspur,,India,29.12125,78.62273
Ugrākheri,,India,29.378,77.00934
Kānt,,India,27.81049,79.79185
Bhokardan,,India,20.2583,75.76997
Maheshwar,,India,22.17592,75.58715
Thiruthuraipoondi,,India,10.52819,79.63268
Meenambakkam,,India,12.98456,80.1747
Chiknāyakanhalli,,India,13.41609,76.62063
Mahārājgani,,India,26.11017,84.50365
Ayanavelikulangara Vadakku,,India,9.04298,76.52297
Kaithoon,,India,25.12407,75.97218
Denkanikota,,India,12.5301,77.78887
Chekkiād,,India,11.71733,75.6419
Mayāng Imphāl,,India,24.60998,93.88873
Haliyal,,India,15.32864,74.75638
Vilankurichi,,India,11.07147,77.01729
Rajākheri,,India,23.85931,78.7852
Sitārganj,,India,28.9293,79.70436
Nāndgaon,,India,20.3068,74.65501
Siuliban,,India,23.7486,86.78477
Dharampur,,India,20.53693,73.17368
Sikandarpur,,India,26.04327,84.05298
Muhammadābād,,India,26.03404,83.38114
Srīsailain,,India,16.07217,78.86816
Barki Saria,,India,24.17594,85.88938
Loha,,India,18.94484,77.11553
Mhaswad,,India,17.63359,74.78773
Alot,,India,23.76336,75.55662
Suryaraopeta,,India,16.99961,82.22317
Aluva,,India,10.10764,76.35158
Hastināpur,,India,29.16042,78.00762
Chettipālaiyam,,India,10.91248,77.03699
Sōmēshvara,,India,12.80351,74.86472
Pacode,,India,8.3352,77.21361
Pāppākurichchi,,India,10.81366,78.74813
Morinda,,India,30.79014,76.49883
Diu,,India,20.71405,70.98224
Nabīnagar,,India,24.60681,84.12624
Dīnānagar,,India,32.13664,75.47291
Māyābandar,,India,12.90954,92.90348
Kaikalapettai,,India,13.02194,80.12056
Bāzpur,,India,29.15299,79.10814
Karumāndi Chellipālaiyam,,India,11.30191,77.58603
Dalsingh Sarai,,India,25.66795,85.83636
Makronia,,India,23.84765,78.79903
Longowal,,India,30.19846,75.6819
Sāvantvādi,,India,15.90413,73.82191
Vīrakeralam,,India,11.00772,76.91262
Nāsriganj,,India,25.0514,84.32839
Pādiyanallūr,,India,13.20037,80.17606
Reoti,,India,25.85091,84.3778
Fatehganj West,,India,28.4662,79.30657
Sadalgi,,India,16.5587,74.53211
Nasrullāhganj,,India,22.6837,77.27069
Sarjamda,,India,22.74759,86.22573
Narakal,,India,10.03833,76.2221
Lalgudi,,India,10.87419,78.81935
Ulundurpet,,India,11.69099,79.2873
Lālganj,,India,25.93182,81.70478
Malakpur Kohi Rangpur,,India,28.54029,77.12075
Nivāri,,India,25.34911,78.79974
Vypīn,,India,9.96667,76.25
Muluppilagadu,,India,11.79788,75.45111
Alwaye,,India,10.10649,76.35484
Tisaiyanvilai,,India,8.33702,77.86776
Srīkandamangalam,,India,9.65941,76.36335
Kutiatodu,,India,9.8,76.33333
Pipri,,India,20.78613,78.5936
Natham,,India,10.22776,78.22969
Unnamalaikadai,,India,8.29957,77.24062
Penugonda,,India,16.65363,81.7455
Balod,,India,20.73081,81.20578
Mariāni,,India,26.65725,94.31529
Qadian,,India,31.82198,75.37663
Painkulam,,India,8.26023,77.17396
Prāntij,,India,23.43605,72.84479
Kulgam,,India,33.64456,75.01923
Chinnūr,,India,18.85779,79.7956
Katheru,,India,17.03795,81.77597
Mairwa,,India,26.23218,84.16349
Todaraisingh,,India,26.02401,75.48182
Pokaran,,India,26.92007,71.91631
Kūmher,,India,27.31657,77.37079
Sreekaryam,,India,8.54884,76.91716
Pānchla,,India,22.53665,88.13785
Mudkhed,,India,19.15657,77.50304
Shivpur Charcha,,India,23.32888,82.52809
Jhīnjhak,,India,26.56093,79.73423
Pethāpur,,India,23.26307,72.67386
Malpe,,India,13.34962,74.70394
Birūr,,India,13.59723,75.97167
Māndal,,India,25.44126,74.56979
Shīshgarh,,India,28.72928,79.31469
Kuchera,,India,26.98747,73.97108
Pattiyūrgrāmam,,India,9.17744,76.50115
Sevilimedu,,India,12.80826,79.68636
Pawni,,India,20.79229,79.63644
Mānesar,,India,28.35311,76.94036
Chhātāpur,,India,26.21965,87.00479
Tūnēri,,India,11.69699,75.63491
Urmar,,India,31.68137,75.63549
Lonar,,India,19.98533,76.52046
Pugalūr,,India,11.07401,78.02095
Rāmtek,,India,21.39562,79.32725
Monoharpur,,India,22.10833,88.07889
Injambakkam,,India,12.9162,80.2488
Mandāwa,,India,28.05541,75.14834
Mahārājpur,,India,25.01939,79.73189
Soygaon,,India,20.59606,75.61765
Kalānaur,,India,28.82823,76.3955
Chitrakoot Dham,,India,25.21473,80.91645
Ron,,India,15.69935,75.73408
Vengattūr,,India,13.09988,79.93207
Nāyanakulam,,India,9.96115,78.13715
Bewar,,India,27.21869,79.29761
Marampilly,,India,10.11383,76.44184
Od,,India,22.62104,73.11725
Tapa,,India,30.29794,75.36936
Vaikam,,India,9.74858,76.39637
Kērkandi,,India,11.36783,76.74576
Bissāu,,India,28.24737,75.07666
Colachel,,India,8.17938,77.25818
Sāhibganj,,India,26.30831,84.92695
Karmāla,,India,18.4077,75.19386
Tharangambadi,,India,11.02764,79.85425
Hinakallu,,India,12.33042,76.60213
Thiruvankulam,,India,9.94679,76.36662
Tiruverumbūr,,India,10.79366,78.76898
Kudachi,,India,16.62784,74.85408
Seondha,,India,26.15422,78.7812
Kurduvādi,,India,18.09339,75.41567
Mattigiri,,India,12.69795,77.80832
Lalganj,,India,25.799,82.99768
Polasara,,India,19.69386,84.81401
Iroopara,,India,8.60747,76.91494
Nakūr,,India,29.91964,77.30438
Narasingapuram,,India,11.60379,78.57782
Palwal Rural,,India,28.14555,77.35132
Pallikonda,,India,12.90518,78.9427
Asifābād,,India,19.35851,79.28415
Pīpri,,India,19.79371,75.53519
Indargarh,,India,25.9109,78.56193
Sivagiri,,India,9.34461,77.42911
Vadakkanandal,,India,11.7817,78.8354
Ancharakandy,,India,11.8841,75.48501
Trikarpūr South,,India,12.11649,75.18517
Hukeri,,India,16.23082,74.60244
Todabhim,,India,26.91667,76.81667
Dooru Verinag,,India,33.5594,75.23222
Pehlādpur Bāngar,,India,28.75058,77.081
Tiruchanur,,India,13.60727,79.44864
Kanhān,,India,21.22899,79.2398
Gopavaram,,India,14.78412,78.5729
Vattalkundu,,India,10.16069,77.75883
Dhamanagar,,India,20.9167,86.45
Saidpur,,India,25.53749,83.22378
Tittagudi,,India,11.40717,79.12216
Phulpur,,India,25.54895,82.0895
Kunnatnād,,India,10.04292,76.42406
Jharoda Mazra Burāri,,India,28.73014,77.20911
Karanjiā,,India,21.76259,85.97319
Sāngaria,,India,26.18872,73.02649
Balarāmpur,,India,23.09714,86.22292
Aramboli,,India,8.24962,77.52161
Ubaidullāhganj,,India,22.99834,77.58621
Chitarpur,,India,23.57283,85.65355
Naraingarh,,India,30.47798,77.12804
Sāmbhar,,India,26.90806,75.19137
Vellūr,,India,8.62617,76.83053
Fatehnagar,,India,24.81494,74.09504
Raghunathpur,,India,23.53878,86.6735
Pariyāpuram,,India,11.01667,75.86667
Kasrāwad,,India,22.12745,75.61101
Lāthi,,India,21.7231,71.38843
Dugda,,India,23.74516,86.17175
Khirkiya,,India,22.16732,76.86137
Mudgal,,India,16.01191,76.44203
Curchorem,,India,15.26349,74.10875
Chorwād,,India,21.02947,70.23302
Madhira,,India,16.92329,80.36308
Kādiganpalli,,India,12.52318,78.2086
Akaltara,,India,22.02463,82.42641
Etmadpur,,India,27.23541,78.19829
Katghora,,India,22.50247,82.54279
Lohāra,,India,20.38983,78.09027
Ponda,,India,15.40341,74.01519
Cumbum,,India,15.58171,79.11059
Mātābhānga,,India,26.34197,89.21555
Jaitāran,,India,26.20446,73.93676
Tāoru,,India,28.21173,76.94984
Lehragaga,,India,29.94265,75.80144
Jāmai,,India,22.19644,78.59191
Sholavandan,,India,10.0216,77.96087
Nāgod,,India,24.56924,80.58809
Khairāgarh,,India,21.41859,80.97942
Kurikuppi,,India,15.21758,76.64873
Ariyallur,,India,11.08328,75.84904
Pukhrāyān,,India,26.22375,79.83739
Rāman,,India,29.95045,74.97852
Sirsi,,India,28.63916,78.64303
Bankāpur,,India,14.92295,75.26221
Godoli,,India,17.67178,74.01289
Baswa,,India,27.14955,76.58345
Rājmahal,,India,25.05303,87.83048
Nambol,,India,24.69557,93.81974
Bikram,,India,25.44708,84.86261
Tulsīpur,,India,27.5337,82.41653
Belūr,,India,13.16558,75.86519
Sānehwāl,,India,30.84134,75.98547
Sisauli,,India,30.14297,77.25959
Kanniyākumāri,,India,8.09008,77.53841
Senapparetti,,India,10.96251,78.11324
Naraura,,India,28.20147,78.38723
Kailāshahar,,India,24.33199,92.00391
Triparappu,,India,8.39479,77.26588
Deogarh,,India,21.53827,84.73337
Rātu,,India,23.42045,85.21459
Puthencruz,,India,9.97734,76.41047
Kurandvād,,India,16.68317,74.58892
Timurni,,India,22.37115,77.2274
Pachgaon,,India,16.66024,74.22735
Rahata,,India,19.71664,74.48109
Pāli,,India,23.36453,81.04374
Bhawānīgarh,,India,30.26685,76.03854
Suket,,India,24.64609,76.0417
Panniyannūr,,India,11.74859,75.57558
Ādanāttutekkumuri Kizhakku,,India,9.07909,76.51367
Ankola,,India,14.66049,74.3047
Mariāhu,,India,25.60404,82.60379
Kilapavoor,,India,8.90862,77.43112
Rāmavarappādu,,India,16.52086,80.68078
Purwā,,India,26.45756,80.77403
Attimarappatti,,India,8.73988,78.10534
Dasnapur,,India,19.65399,78.51213
Badāmibāgh,,India,34.07381,74.85276
Lingiādīh,,India,22.07748,82.17605
Sahāwar,,India,27.79603,78.83373
Bhuban,,India,20.88197,85.83334
Nilakottai,,India,10.165,77.85024
Sidhaulī,,India,27.28202,80.8345
Palavansathu,,India,12.89306,79.13445
Adra,,India,23.49668,86.68363
Muhammadābād,,India,27.30895,79.43252
Sarapāka,,India,17.69129,80.86998
Bhānvad,,India,21.93053,69.78081
Someshwar,,India,13.49112,75.06646
Nārāinpur,,India,19.71794,81.24437
Nāmagiripettai,,India,11.45513,78.26818
Nāwa,,India,27.0195,75.00226
Peravurani,,India,10.29035,79.20156
Kathhāra,,India,23.76382,85.88468
Kathlāl,,India,22.8982,72.99282
Siwāna,,India,25.65154,72.42243
Deoli,,India,25.75728,75.37991
Kizhuparamba,,India,11.25261,76.02437
Palai,,India,9.71306,76.68331
Chhanerā,,India,21.96097,76.69494
Marakkanam,,India,12.19214,79.94193
Chhatrapur,,India,19.35574,84.98359
Bhinga,,India,27.70283,81.9343
Lauri,,India,25.13962,80.00112
Nalambūr,,India,13.08667,80.17028
Kuppam,,India,12.74931,78.34189
Fatehābād,,India,27.02645,78.3027
Kīl Bhuvanagiri,,India,11.44216,79.64763
Saktī,,India,22.02662,82.96091
Karuvanthuruthy,,India,11.17207,75.8226
Kollivāyal,,India,11.49984,76.48152
Sancoale,,India,15.37794,73.90352
Polichalur,,India,12.98913,80.14177
Bhābhar,,India,24.07165,71.59745
Nowrozabad,,India,23.35219,80.9806
Laungowāl,,India,30.19393,75.68089
Chāchaura,,India,24.17583,76.99957
Ghulewadi,,India,19.6031,74.19356
Chandrakona,,India,22.73333,87.51667
Sangod,,India,24.92707,76.28649
Kherālu,,India,23.88534,72.61869
Farakka,,India,24.81667,87.9
Mulavukad,,India,10.0136,76.26306
Mangalvedha,,India,17.51046,75.44713
Māniyūr,,India,11.55221,75.65026
Kantābānji,,India,20.46709,82.92042
Chalthan,,India,21.15421,72.96141
Jainagar,,India,26.59048,86.13791
Kopawor,,India,34.52856,74.26396
Sakri,,India,20.99104,74.31475
Dattāpur,,India,20.78075,78.1407
Umarsera,,India,20.37139,78.12343
Napāsar,,India,27.96059,73.55913
Shendurjana,,India,21.52488,78.2835
Pātūr,,India,20.46093,76.93725
Digboi,,India,27.39321,95.61839
Jirapur,,India,24.0214,76.3764
Kalleribhāgam,,India,9.05396,76.55802
Muthupet,,India,10.39505,79.49353
Dum Duma,,India,27.56884,95.55664
Pāmpur,,India,34.01515,74.91895
Munderi,,India,11.93028,75.44546
Sūrajgarh,,India,28.31005,75.73271
Kadayal,,India,8.40834,77.26575
Kundli,,India,28.86913,77.12061
Bālāchor,,India,31.06062,76.30166
Pushkar,,India,26.49022,74.55211
Doda,,India,33.14916,75.54746
Karanpur,,India,29.84042,73.45519
Samthar,,India,25.84348,78.90683
Banat,,India,29.46355,77.35478
Dhekiajuli,,India,26.70367,92.47808
Māndalgarh,,India,25.19407,75.07215
Barāra,,India,30.21465,77.04025
Tammampatti,,India,11.44126,78.4887
Chamba,,India,32.55531,76.12647
Murādābād Pahāri,,India,28.56456,77.15126
Mahādula,,India,21.25257,79.08106
Bānsdīh,,India,25.88377,84.21827
Srisailam Project RFC Township,,India,16.07331,78.87412
Bacheli,,India,18.68435,81.26861
Āsika,,India,19.61114,84.65998
Guruvāyūr,,India,10.5943,76.0411
Lālru,,India,30.4917,76.79869
Virugambakkam,,India,13.04632,80.19131
Chotila,,India,22.42347,71.19641
